Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1998,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1850.6628
Sri Lanka,LKA,1997,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1971.1195
Sri Lanka,LKA,1996,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,2006.1092
Sri Lanka,LKA,1995,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1953.5518
Sri Lanka,LKA,1994,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1994.5586
Sri Lanka,LKA,1993,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1924.5916
Sri Lanka,LKA,1992,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1844.6085
Sri Lanka,LKA,1991,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1747.4111
Sri Lanka,LKA,1990,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1759.4484
Sri Lanka,LKA,1989,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1849.4228
Sri Lanka,LKA,1988,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1839.7756
Sri Lanka,LKA,1987,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1835.2403
Sri Lanka,LKA,1986,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1785.4171
Sri Lanka,LKA,1985,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1799.0416
Sri Lanka,LKA,1984,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1860.8556
Sri Lanka,LKA,1983,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1737.4849
Sri Lanka,LKA,1982,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1753.8653
Sri Lanka,LKA,1981,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1630.4233
Sri Lanka,LKA,1980,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1633.4861
Sri Lanka,LKA,1979,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1521.5389
Sri Lanka,LKA,1978,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1512.8279
Sri Lanka,LKA,1977,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1445.2293
Sri Lanka,LKA,1976,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1365.2214
Sri Lanka,LKA,1975,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1257.3786
Sri Lanka,LKA,1974,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1457.4619
Sri Lanka,LKA,1973,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1291.5995
Sri Lanka,LKA,1972,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1286.8255
Sri Lanka,LKA,1971,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1301.7024
Sri Lanka,LKA,1970,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1261.9573
Sri Lanka,LKA,2012,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,23.5760936211599
Sri Lanka,LKA,2011,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,22.3645632915407
Sri Lanka,LKA,2010,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,21.1530329619215
Sri Lanka,LKA,2009,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,13.6988956311535
Sri Lanka,LKA,2008,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,20.7983593039728
Sri Lanka,LKA,2007,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,20.1644219858906
Sri Lanka,LKA,2006,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,17.5035766891487
Sri Lanka,LKA,2005,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,19.0195290751351
Sri Lanka,LKA,2004,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,18.0991042419886
Sri Lanka,LKA,2003,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,13.9032778682228
Sri Lanka,LKA,2002,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,17.4101951497981
Sri Lanka,LKA,2001,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,16.4820178869696
Sri Lanka,LKA,2000,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,16.2002875446646
Sri Lanka,LKA,1999,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,17.2364702482892
Sri Lanka,LKA,1998,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,5.184261158213
Sri Lanka,LKA,1997,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,12.0305375252835
Sri Lanka,LKA,1996,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,14.0192119302845
Sri Lanka,LKA,1995,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,11.0320598205665
Sri Lanka,LKA,1994,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,13.3627220894912
Sri Lanka,LKA,1993,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,9.3860780458239
Sri Lanka,LKA,1992,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,4.84015899528512
Sri Lanka,LKA,1991,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-0.684151919431109
Sri Lanka,LKA,2010,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Sri Lanka,LKA,2008,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Sri Lanka,LKA,2005,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Sri Lanka,LKA,2000,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Sri Lanka,LKA,1990,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Sri Lanka,LKA,2017,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.0996172423996
Sri Lanka,LKA,2016,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.0254452300692
Sri Lanka,LKA,2015,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,25.3373437134075
Sri Lanka,LKA,2014,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,26.922776520838
Sri Lanka,LKA,2013,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,28.8982276934103
Sri Lanka,LKA,2012,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.0839728276573
Sri Lanka,LKA,2011,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,31.2320746594978
Sri Lanka,LKA,2010,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,31.0337811506039
Sri Lanka,LKA,2005,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.956735289758
Sri Lanka,LKA,2000,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.8557617958077
Sri Lanka,LKA,1995,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.1860725539688
Sri Lanka,LKA,1990,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,29.7685035277314
Sri Lanka,LKA,2017,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,45.5384172591341
Sri Lanka,LKA,2016,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,69.0629628398118
Sri Lanka,LKA,2015,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,2014,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,2013,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,2012,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,2011,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,2010,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,2005,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,2000,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,1995,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,1990,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100
Sri Lanka,LKA,2010,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Sri Lanka,LKA,2008,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Sri Lanka,LKA,2005,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Sri Lanka,LKA,2000,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Sri Lanka,LKA,1990,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,0
Sri Lanka,LKA,2018,"Bird species, threatened",EN.BIR.THRD.NO,16
Sri Lanka,LKA,2011,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,3.5
Sri Lanka,LKA,1995,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,379.079
Sri Lanka,LKA,2009,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,2.16003002858256
Sri Lanka,LKA,2018,"Fish species, threatened",EN.FSH.THRD.NO,57
Sri Lanka,LKA,2018,"Plant species (higher), threatened",EN.HPT.THRD.NO,297
Sri Lanka,LKA,2018,"Mammal species, threatened",EN.MAM.THRD.NO,30
Sri Lanka,LKA,2010,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.533367436
Sri Lanka,LKA,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.528641272
Sri Lanka,LKA,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,2.221926334
Sri Lanka,LKA,2010,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.446279872
Sri Lanka,LKA,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.456571055
Sri Lanka,LKA,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.584819487
Sri Lanka,LKA,2010,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.979647308
Sri Lanka,LKA,2000,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.985212327
Sri Lanka,LKA,1990,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,3.806745821
Sri Lanka,LKA,1990,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,24.8
Sri Lanka,LKA,2016,Aquaculture production (metric tons),ER.FSH.AQUA.MT,30974.22
Sri Lanka,LKA,2015,Aquaculture production (metric tons),ER.FSH.AQUA.MT,36037.75
Sri Lanka,LKA,2014,Aquaculture production (metric tons),ER.FSH.AQUA.MT,34220.3
Sri Lanka,LKA,2013,Aquaculture production (metric tons),ER.FSH.AQUA.MT,30881.3
Sri Lanka,LKA,2012,Aquaculture production (metric tons),ER.FSH.AQUA.MT,8839.756
Sri Lanka,LKA,2011,Aquaculture production (metric tons),ER.FSH.AQUA.MT,11912.22
Sri Lanka,LKA,2010,Aquaculture production (metric tons),ER.FSH.AQUA.MT,8058.14
Sri Lanka,LKA,2009,Aquaculture production (metric tons),ER.FSH.AQUA.MT,7548.679
Sri Lanka,LKA,2008,Aquaculture production (metric tons),ER.FSH.AQUA.MT,7474
Sri Lanka,LKA,2007,Aquaculture production (metric tons),ER.FSH.AQUA.MT,8233
Sri Lanka,LKA,2006,Aquaculture production (metric tons),ER.FSH.AQUA.MT,5652
Sri Lanka,LKA,2005,Aquaculture production (metric tons),ER.FSH.AQUA.MT,4304
Sri Lanka,LKA,2004,Aquaculture production (metric tons),ER.FSH.AQUA.MT,4003
Sri Lanka,LKA,2003,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3462
Sri Lanka,LKA,2002,Aquaculture production (metric tons),ER.FSH.AQUA.MT,2651
Sri Lanka,LKA,2001,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3610
Sri Lanka,LKA,2000,Aquaculture production (metric tons),ER.FSH.AQUA.MT,4420
Sri Lanka,LKA,1999,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3900
Sri Lanka,LKA,1998,Aquaculture production (metric tons),ER.FSH.AQUA.MT,6570
Sri Lanka,LKA,1997,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3680
Sri Lanka,LKA,1996,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3632
Sri Lanka,LKA,1995,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3359
Sri Lanka,LKA,1994,Aquaculture production (metric tons),ER.FSH.AQUA.MT,3130
Sri Lanka,LKA,1993,Aquaculture production (metric tons),ER.FSH.AQUA.MT,2530
Sri Lanka,LKA,1992,Aquaculture production (metric tons),ER.FSH.AQUA.MT,2030
Sri Lanka,LKA,1991,Aquaculture production (metric tons),ER.FSH.AQUA.MT,1530
Sri Lanka,LKA,1990,Aquaculture production (metric tons),ER.FSH.AQUA.MT,1030
Sri Lanka,LKA,1989,Aquaculture production (metric tons),ER.FSH.AQUA.MT,730
Sri Lanka,LKA,1988,Aquaculture production (metric tons),ER.FSH.AQUA.MT,699
Sri Lanka,LKA,1987,Aquaculture production (metric tons),ER.FSH.AQUA.MT,530
Sri Lanka,LKA,1986,Aquaculture production (metric tons),ER.FSH.AQUA.MT,430
Sri Lanka,LKA,1985,Aquaculture production (metric tons),ER.FSH.AQUA.MT,280
Sri Lanka,LKA,1984,Aquaculture production (metric tons),ER.FSH.AQUA.MT,40
Sri Lanka,LKA,1983,Aquaculture production (metric tons),ER.FSH.AQUA.MT,70
Sri Lanka,LKA,1982,Aquaculture production (metric tons),ER.FSH.AQUA.MT,56
Sri Lanka,LKA,1981,Aquaculture production (metric tons),ER.FSH.AQUA.MT,47
Sri Lanka,LKA,1980,Aquaculture production (metric tons),ER.FSH.AQUA.MT,31
Sri Lanka,LKA,1979,Aquaculture production (metric tons),ER.FSH.AQUA.MT,27
Sri Lanka,LKA,1978,Aquaculture production (metric tons),ER.FSH.AQUA.MT,24
Sri Lanka,LKA,1977,Aquaculture production (metric tons),ER.FSH.AQUA.MT,20
Sri Lanka,LKA,1976,Aquaculture production (metric tons),ER.FSH.AQUA.MT,20
Sri Lanka,LKA,1975,Aquaculture production (metric tons),ER.FSH.AQUA.MT,20
Sri Lanka,LKA,1974,Aquaculture production (metric tons),ER.FSH.AQUA.MT,20
Sri Lanka,LKA,1973,Aquaculture production (metric tons),ER.FSH.AQUA.MT,20
Sri Lanka,LKA,1972,Aquaculture production (metric tons),ER.FSH.AQUA.MT,10
Sri Lanka,LKA,1971,Aquaculture production (metric tons),ER.FSH.AQUA.MT,5
Sri Lanka,LKA,1970,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1969,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1968,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1967,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1966,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1965,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1964,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1963,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1962,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1961,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,1960,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0
Sri Lanka,LKA,2016,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,521637
Sri Lanka,LKA,2015,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,502055
Sri Lanka,LKA,2014,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,530482
Sri Lanka,LKA,2013,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,494453
Sri Lanka,LKA,2012,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,475799
Sri Lanka,LKA,2011,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,428204
Sri Lanka,LKA,2010,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,390187
Sri Lanka,LKA,2009,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,336942
Sri Lanka,LKA,2008,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,323888
Sri Lanka,LKA,2007,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,304903
Sri Lanka,LKA,2006,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,278603
Sri Lanka,LKA,2005,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,216663
Sri Lanka,LKA,2004,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,332854.4
Sri Lanka,LKA,2003,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,319759.2
Sri Lanka,LKA,2002,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,272602
Sri Lanka,LKA,2001,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,267550
Sri Lanka,LKA,2000,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,296749.6
Sri Lanka,LKA,1999,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,310172.7
Sri Lanka,LKA,1998,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,283119.9
Sri Lanka,LKA,1997,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,270506.8
Sri Lanka,LKA,1996,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,260186.3
Sri Lanka,LKA,1995,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,234526.9
Sri Lanka,LKA,1994,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,245586.7
Sri Lanka,LKA,1993,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,229670.9
Sri Lanka,LKA,1992,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,204433.1
Sri Lanka,LKA,1991,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,210271
Sri Lanka,LKA,1990,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,182893
Sri Lanka,LKA,1989,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,219756
Sri Lanka,LKA,1988,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,204875
Sri Lanka,LKA,1987,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,186624
Sri Lanka,LKA,1986,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,183568
Sri Lanka,LKA,1985,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,177379
Sri Lanka,LKA,1984,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,162462
Sri Lanka,LKA,1983,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,205430
Sri Lanka,LKA,1982,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,201183
Sri Lanka,LKA,1981,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,201904
Sri Lanka,LKA,1980,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,183416
Sri Lanka,LKA,1979,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,164763
Sri Lanka,LKA,1978,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,156083
Sri Lanka,LKA,1977,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,136145
Sri Lanka,LKA,1976,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,131643
Sri Lanka,LKA,1975,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,109215
Sri Lanka,LKA,1974,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,100469
Sri Lanka,LKA,1973,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,96528
Sri Lanka,LKA,1972,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,91867
Sri Lanka,LKA,1971,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,74980
Sri Lanka,LKA,1970,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,89241
Sri Lanka,LKA,1969,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,95060
Sri Lanka,LKA,1968,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,98302
Sri Lanka,LKA,1967,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,82237
Sri Lanka,LKA,1966,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,79973
Sri Lanka,LKA,1965,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,74632
Sri Lanka,LKA,1964,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,91125
Sri Lanka,LKA,1963,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,71614
Sri Lanka,LKA,1962,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,73471
Sri Lanka,LKA,1961,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,59628
Sri Lanka,LKA,1960,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,48103
Sri Lanka,LKA,2016,Total fisheries production (metric tons),ER.FSH.PROD.MT,552611.2
Sri Lanka,LKA,2015,Total fisheries production (metric tons),ER.FSH.PROD.MT,538092.8
Sri Lanka,LKA,2014,Total fisheries production (metric tons),ER.FSH.PROD.MT,564702.3
Sri Lanka,LKA,2013,Total fisheries production (metric tons),ER.FSH.PROD.MT,525334.3
Sri Lanka,LKA,2012,Total fisheries production (metric tons),ER.FSH.PROD.MT,484638.8
Sri Lanka,LKA,2011,Total fisheries production (metric tons),ER.FSH.PROD.MT,440116.2
Sri Lanka,LKA,2010,Total fisheries production (metric tons),ER.FSH.PROD.MT,398245.1
Sri Lanka,LKA,2009,Total fisheries production (metric tons),ER.FSH.PROD.MT,344490.7
Sri Lanka,LKA,2008,Total fisheries production (metric tons),ER.FSH.PROD.MT,331362
Sri Lanka,LKA,2007,Total fisheries production (metric tons),ER.FSH.PROD.MT,313136
Sri Lanka,LKA,2006,Total fisheries production (metric tons),ER.FSH.PROD.MT,284255
Sri Lanka,LKA,2005,Total fisheries production (metric tons),ER.FSH.PROD.MT,220967
Sri Lanka,LKA,2004,Total fisheries production (metric tons),ER.FSH.PROD.MT,336857.4
Sri Lanka,LKA,2003,Total fisheries production (metric tons),ER.FSH.PROD.MT,323221.2
Sri Lanka,LKA,2002,Total fisheries production (metric tons),ER.FSH.PROD.MT,275253
Sri Lanka,LKA,2001,Total fisheries production (metric tons),ER.FSH.PROD.MT,271160
Sri Lanka,LKA,2000,Total fisheries production (metric tons),ER.FSH.PROD.MT,301169.6
Sri Lanka,LKA,1999,Total fisheries production (metric tons),ER.FSH.PROD.MT,314072.7
Sri Lanka,LKA,1998,Total fisheries production (metric tons),ER.FSH.PROD.MT,289689.9
Sri Lanka,LKA,1997,Total fisheries production (metric tons),ER.FSH.PROD.MT,274186.8
Sri Lanka,LKA,1996,Total fisheries production (metric tons),ER.FSH.PROD.MT,263818.3
Sri Lanka,LKA,1995,Total fisheries production (metric tons),ER.FSH.PROD.MT,237885.9
Sri Lanka,LKA,1994,Total fisheries production (metric tons),ER.FSH.PROD.MT,248716.7
Sri Lanka,LKA,1993,Total fisheries production (metric tons),ER.FSH.PROD.MT,232200.9
Sri Lanka,LKA,1992,Total fisheries production (metric tons),ER.FSH.PROD.MT,206463.1
Sri Lanka,LKA,1991,Total fisheries production (metric tons),ER.FSH.PROD.MT,211801
Sri Lanka,LKA,1990,Total fisheries production (metric tons),ER.FSH.PROD.MT,183923
Sri Lanka,LKA,1989,Total fisheries production (metric tons),ER.FSH.PROD.MT,220486
Sri Lanka,LKA,1988,Total fisheries production (metric tons),ER.FSH.PROD.MT,205574
Sri Lanka,LKA,1987,Total fisheries production (metric tons),ER.FSH.PROD.MT,187154
Sri Lanka,LKA,1986,Total fisheries production (metric tons),ER.FSH.PROD.MT,183998
Sri Lanka,LKA,1985,Total fisheries production (metric tons),ER.FSH.PROD.MT,177659
Sri Lanka,LKA,1984,Total fisheries production (metric tons),ER.FSH.PROD.MT,162502
Sri Lanka,LKA,1983,Total fisheries production (metric tons),ER.FSH.PROD.MT,205500
Sri Lanka,LKA,1982,Total fisheries production (metric tons),ER.FSH.PROD.MT,201239
Sri Lanka,LKA,1981,Total fisheries production (metric tons),ER.FSH.PROD.MT,201951
Sri Lanka,LKA,1980,Total fisheries production (metric tons),ER.FSH.PROD.MT,183447
Sri Lanka,LKA,1979,Total fisheries production (metric tons),ER.FSH.PROD.MT,164790
Sri Lanka,LKA,1978,Total fisheries production (metric tons),ER.FSH.PROD.MT,156107
Sri Lanka,LKA,1977,Total fisheries production (metric tons),ER.FSH.PROD.MT,136165
Sri Lanka,LKA,1976,Total fisheries production (metric tons),ER.FSH.PROD.MT,131663
Sri Lanka,LKA,1975,Total fisheries production (metric tons),ER.FSH.PROD.MT,109235
Sri Lanka,LKA,1974,Total fisheries production (metric tons),ER.FSH.PROD.MT,100489
Sri Lanka,LKA,1973,Total fisheries production (metric tons),ER.FSH.PROD.MT,96548
Sri Lanka,LKA,1972,Total fisheries production (metric tons),ER.FSH.PROD.MT,91877
