gnd_id	name	province_id	district_id	dsd_id	pd_id	gnd_num	lat	lng	ps_id	ps_name	distance
LK-6242135	Koswatta North	LK-6	LK-62	LK-6242	EC-16D	498	7.3822828672566345	79.90098808849555	PS-620244	Koswatta	0.9120863244220455
LK-6242080	Mudukatuwa East	LK-6	LK-62	LK-6242	EC-16D	510B	7.405451592592594	79.83379507407409	PS-620243	Marawila	1.2573926116227434
LK-6242145	Koswatta South	LK-6	LK-62	LK-6242	EC-16D	498B	7.372349973684209	79.89681538157892	PS-620244	Koswatta	0.2925088991571801
LK-6242125	Kuddetiyawa	LK-6	LK-62	LK-6242	EC-16D	499A	7.39536327272727	79.92088928787875	PS-620244	Koswatta	3.4027638855706335
LK-6242155	Meda Kottaramulla	LK-6	LK-62	LK-6242	EC-16D	502A	7.375766244444441	79.87681839999999	PS-620244	Koswatta	2.3738492539750435
LK-6242200	Lansigama	LK-6	LK-62	LK-6242	EC-16D	494A	7.379262657534245	79.82520013698631	PS-620243	Marawila	4.295647980900559
LK-6242010	Mailawa	LK-6	LK-62	LK-6242	EC-16D	507A	7.421497147727271	79.8774507840909	PS-620243	Marawila	4.21641197222049
LK-6245025	Lunuvila East	LK-6	LK-62	LK-6245	EC-16E	467	7.358223081081081	79.8739730135135	PS-620244	Koswatta	3.239074699400231
LK-6242025	Maningala	LK-6	LK-62	LK-6242	EC-16D	505A	7.417012380952379	79.91568664761905	PS-620244	Koswatta	5.099830057778455
LK-6242090	Meda Mavila	LK-6	LK-62	LK-6242	EC-16D	504A	7.3959038875	79.84160457499999	PS-620243	Marawila	2.1419262100522416
LK-6242060	Meda Nattandiya	LK-6	LK-62	LK-6242	EC-16D	508B	7.419610661971828	79.85293804225354	PS-620243	Marawila	1.5368982466889454
LK-6242210	Meda Pahala Katuneriya	LK-6	LK-62	LK-6242	EC-16D	494	7.364709520000004	79.82768582	PS-620245	Wennappuwa	3.262904960178432
LK-6242040	Meda Thabbowa	LK-6	LK-62	LK-6242	EC-16D	506B	7.405432695652173	79.87867056521738	PS-620244	Koswatta	4.062771246455831
LK-6242140	Meegahawela	LK-6	LK-62	LK-6242	EC-16D	498A	7.374786866666667	79.9106350444444	PS-620244	Koswatta	1.3607605864969958
LK-4112195	Thyiddy South	LK-4	LK-41	LK-4112	EC-10C	250	9.805050316455697	80.05055045569621	PS-410101	Kankasanthurai	0.4077984030244499
LK-6242225	Meegahawewa	LK-6	LK-62	LK-6242	EC-16D	496A	7.3629074600000015	79.84126271999997	PS-620245	Wennappuwa	2.59716651718189
LK-6242045	Pahala Thabbowa	LK-6	LK-62	LK-6242	EC-16D	506A	7.400142648351649	79.87050332967033	PS-620243	Marawila	3.7743490054787228
LK-6242070	Mudukatuwa North	LK-6	LK-62	LK-6242	EC-16D	510	7.4045284390243875	79.82149068292688	PS-620243	Marawila	2.3332591265250664
LK-6242075	Mudukatuwa South	LK-6	LK-62	LK-6242	EC-16D	510A	7.391546973684211	79.82454638596487	PS-620243	Marawila	3.1098017903148025
LK-6242120	Naravila	LK-6	LK-62	LK-6242	EC-16D	500	7.392489039062497	79.90657187499995	PS-620244	Koswatta	2.196260195789827
LK-6242195	Nebadagahayaya	LK-6	LK-62	LK-6242	EC-16D	495D	7.379932396825394	79.83925884126981	PS-620243	Marawila	3.9093335534509523
LK-4121155	Alvai	LK-4	LK-41	LK-4121	EC-10F	J/378	9.816308105263158	80.20707565789473	PS-410106	Point Pedro	3.0997980498335633
LK-6242215	Pahala Katuneriya South	LK-6	LK-62	LK-6242	EC-16D	494C	7.360675641025643	79.82915805128205	PS-620245	Wennappuwa	2.7965861530383602
LK-6242105	Paluwelgala North	LK-6	LK-62	LK-6242	EC-16D	501	7.392510624060152	79.88142996240606	PS-620244	Koswatta	2.7321669412310183
LK-6242205	Pahala Kauneriya North	LK-6	LK-62	LK-6242	EC-16D	494B	7.3714101818181845	79.8261821948052	PS-620245	Wennappuwa	3.993744460854533
LK-9136090	Doloswala	LK-9	LK-91	LK-9136	EC-21F	176	6.577938593749998	80.47167867187501	PS-910111	Nivithigala	2.12905889093302
LK-6242100	Pahala Kottaramulla	LK-6	LK-62	LK-6242	EC-16D	497	7.386335520547947	79.87059552054795	PS-620244	Koswatta	3.3265138553659317
LK-6242085	Pahala Mavila	LK-6	LK-62	LK-6242	EC-16D	504B	7.387550752688171	79.84674851612905	PS-620243	Marawila	3.1566473869573097
LK-6242005	Pahala Nattandiya	LK-6	LK-62	LK-6242	EC-16D	508	7.425464279411762	79.8586859264706	PS-620243	Marawila	2.3844439682275045
LK-6242115	Paluwelgala South	LK-6	LK-62	LK-6242	EC-16D	501A	7.386764288461536	79.88912154807691	PS-620244	Koswatta	1.696488088612491
LK-6242015	Pilakatumulla	LK-6	LK-62	LK-6242	EC-16D	507	7.429289955223881	79.88248256716415	PS-620243	Marawila	4.968701445808003
LK-6242030	Sandanangama	LK-6	LK-62	LK-6242	EC-16D	505	7.408841714285715	79.90241505714282	PS-620244	Koswatta	3.843623579290643
LK-6242170	Thunmodara East	LK-6	LK-62	LK-6242	EC-16D	497A	7.379651612500003	79.86289803749997	PS-620244	Koswatta	3.9467496077585804
LK-1227200	Nambadaluwa East	LK-1	LK-12	LK-1227	EC-02G	348/G	7.136124983050847	80.09637823728815	PS-120247	Weyangoda	0.8870175515740794
LK-6242175	Thunmodara West	LK-6	LK-62	LK-6242	EC-16D	497B	7.380549192307694	79.85595662500006	PS-620243	Marawila	4.234781499453556
LK-4121020	Karanavai East	LK-4	LK-41	LK-4121	EC-10F	J/351	9.787505246753247	80.18977944155844	PS-410107	Valvettiththurai	4.544654639254816
LK-6242130	Yakdessawa	LK-6	LK-62	LK-6242	EC-16D	499	7.385831212499999	79.92006673749998	PS-620244	Koswatta	2.710128785467897
LK-6212040	Amunuwewa	LK-6	LK-62	LK-6212	EC-16B	647	7.97383771428572	80.01696340740742	PS-620133	Nawagaththegama	10.382674933481674
LK-1227195	Nambadaluwa West	LK-1	LK-12	LK-1227	EC-02G	348/B	7.142568439999999	80.09313356	PS-120247	Weyangoda	0.3100681367828547
LK-2127065	Lunuketiyamaditta	LK-2	LK-21	LK-2127	EC-04F	709	7.3287247553191515	80.72278798936173	PS-210359	Manikhinna	2.6046579939973715
LK-6212085	Inginimitiya East	LK-6	LK-62	LK-6212	EC-16B	645/1	7.9498564214876035	80.1254533140496	PS-620133	Nawagaththegama	6.25508045809883
LK-6212055	Kelewewa	LK-6	LK-62	LK-6212	EC-16B	647/1	7.962969659259256	80.04499869629629	PS-620133	Nawagaththegama	8.103536113611627
LK-6227005	Dewala Handiya	LK-6	LK-62	LK-6227	EC-16B	591H	7.7669338297872335	79.87896688297874	PS-620138	Mundal	7.494571154630875
LK-2127045	Maharathenna West	LK-2	LK-21	LK-2127	EC-04F	675	7.324731953846154	80.69980753846151	PS-210359	Manikhinna	0.8832330274722061
LK-6212020	Kirimetiyawa	LK-6	LK-62	LK-6212	EC-16B	644	8.010564459677424	80.110800016129	PS-620133	Nawagaththegama	0.9746657259407064
LK-6212095	Konkadawala	LK-6	LK-62	LK-6212	EC-16B	645	7.965278373333333	80.09855495999997	PS-620133	Nawagaththegama	4.274233741049262
LK-6212015	Maha Andarawewa	LK-6	LK-62	LK-6212	EC-16B	644/2	8.017702335483873	80.13279714193553	PS-620133	Nawagaththegama	3.3285665601264474
LK-7127030	Kokawewa	LK-7	LK-71	LK-7127	EC-17B	169	8.317333063492063	80.78769438095236	PS-710121	Galenbidunuwewa	8.543561050286211
LK-6212005	Mahameddewa	LK-6	LK-62	LK-6212	EC-16B	643/1	8.048254618604643	80.07770561395344	PS-620133	Nawagaththegama	5.963049216883533
LK-2127110	Maharathenna East	LK-2	LK-21	LK-2127	EC-04F	674	7.316872666666663	80.70380610666665	PS-210359	Manikhinna	0.17457650773273115
LK-2127315	Mahawatta North	LK-2	LK-21	LK-2127	EC-04F	689	7.286298853658534	80.6837801219512	PS-210109	Pallekele	0.7410704954162487
LK-6212025	Miyellewa	LK-6	LK-62	LK-6212	EC-16B	644/3	8.019100854651162	80.09277769767439	PS-620133	Nawagaththegama	2.356532054440096
LK-6212010	Moragahawewa	LK-6	LK-62	LK-6212	EC-16B	643	8.039660021621623	80.13055218918919	PS-620133	Nawagaththegama	4.871058544818872
LK-6245185	Nainamadama West	LK-6	LK-62	LK-6245	EC-16E	486	7.305744614285719	79.84545509999998	PS-620245	Wennappuwa	3.777854879698401
LK-6212065	Mullegama	LK-6	LK-62	LK-6212	EC-16B	645/3	7.983994578947367	80.08238884210529	PS-620133	Nawagaththegama	3.390050205237484
LK-2127325	Mahawatta South	LK-2	LK-21	LK-2127	EC-04F	687	7.291693421052629	80.67562091578951	PS-210109	Pallekele	1.5608441661778518
LK-4112160	Kurumpasiddy East	LK-4	LK-41	LK-4112	EC-10C	243	9.778809528301883	80.06806252830194	PS-410105	Palali	1.2447778960022726
LK-6212080	Rambakanayagama	LK-6	LK-62	LK-6212	EC-16B	644/1	7.987185236559139	80.12719843010754	PS-620133	Nawagaththegama	2.867872767294097
LK-1212070	Walbothale	LK-1	LK-12	LK-1212	EC-02E	10	7.272745253731341	80.14734728358206	PS-120248	Meerigama	3.6966838496114516
LK-6212035	Samurdhigama	LK-6	LK-62	LK-6212	EC-16B	646/3	8.034063119658116	80.051963008547	PS-620133	Nawagaththegama	6.940318897843628
LK-2124150	Amupitiya	LK-2	LK-21	LK-2124	EC-04E	778	7.329844109375	80.77299765624998	PS-210360	Rangala	0.13276437694104143
LK-6212030	Thammennawetiya	LK-6	LK-62	LK-6212	EC-16B	646	8.011997386363644	80.0530051515151	PS-620133	Nawagaththegama	5.983500350614782
LK-6227040	Thamarakkulama	LK-6	LK-62	LK-6227	EC-16B	591C	7.738007895348834	79.90388172093022	PS-620132	Pallama	5.5256994523916205
LK-6227030	Kammandaluwa	LK-6	LK-62	LK-6227	EC-16B	662A	7.764964918918919	79.9814235810811	PS-610323	Rasnayakapura	3.6832763668413
LK-4139075	Saravanai West	LK-4	LK-41	LK-4139	EC-10A	J/21	9.66708846031746	79.89100293650793	PS-410212	Kayts	9.252219590369705
LK-6227050	Katupotha	LK-6	LK-62	LK-6227	EC-16B	663	7.7267885902777795	79.95101904861106	PS-620132	Pallama	4.989933246918976
LK-4112105	Maviddapuram South	LK-4	LK-41	LK-4112	EC-10C	232	9.79570180555556	80.02659543055557	PS-410101	Kankasanthurai	2.527867068114177
LK-6227055	Madawakkulama	LK-6	LK-62	LK-6227	EC-16B	663A	7.739213921212118	79.97026213333326	PS-610323	Rasnayakapura	6.262080331657106
LK-6227020	Nagavila	LK-6	LK-62	LK-6227	EC-16B	662	7.750591430769229	79.94428453076921	PS-620132	Pallama	6.953273912823069
LK-6227065	Nandimithtrapura	LK-6	LK-62	LK-6227	EC-16B	664C	7.701423306451615	79.93114108870968	PS-620132	Pallama	1.4201524586648036
LK-6227075	Pallama	LK-6	LK-62	LK-6227	EC-16B	664	7.67901157236842	79.91950408552623	PS-620132	Pallama	1.4729627700614059
LK-6227090	Thammana	LK-6	LK-62	LK-6227	EC-16B	665A	7.640639023437503	79.91335770312493	PS-620132	Pallama	5.791664334463258
LK-2127320	Mahawatta West	LK-2	LK-21	LK-2127	EC-04F	688	7.289881886792452	80.67859279245285	PS-210109	Pallekele	1.2313652592380109
LK-6227025	Periyamaduwa	LK-6	LK-62	LK-6227	EC-16B	662B	7.759353211111115	79.96418058333327	PS-610323	Rasnayakapura	5.682291036399648
LK-6245095	Bandirippuwa North	LK-6	LK-62	LK-6245	EC-16E	476	7.331608493975902	79.8744025301205	PS-620245	Wennappuwa	3.5753780024546367
LK-4136050	Gurunagar East	LK-4	LK-41	LK-4136	EC-10J	J/70	9.655790333333332	80.01952637037039	PS-410209	Jaffna	1.0450183018576922
LK-6227080	Wathupola	LK-6	LK-62	LK-6227	EC-16B	664B	7.684273088235294	79.94818891176469	PS-620132	Pallama	2.95041054612726
LK-6227085	Puliyankulama	LK-6	LK-62	LK-6227	EC-16B	665	7.66485217763158	79.91494024999994	PS-620132	Pallama	3.1238874759416633
LK-6227045	Serukele	LK-6	LK-62	LK-6227	EC-16B	662D	7.731409188524594	79.92619504918031	PS-620132	Pallama	4.412394464652917
LK-6227015	Siyabalagaswewa	LK-6	LK-62	LK-6227	EC-16B	662C	7.748356771428569	79.92964748571428	PS-620132	Pallama	6.327669008571014
LK-6245070	Meda Ulhitiyawa	LK-6	LK-62	LK-6245	EC-16E	492B	7.34025221212121	79.83765854545453	PS-620245	Wennappuwa	0.5952343728849472
LK-6227070	Wendakaduwa	LK-6	LK-62	LK-6227	EC-16B	664A	7.719795317241377	79.92392560689652	PS-620132	Pallama	3.105980574982218
LK-6227060	Wetiya	LK-6	LK-62	LK-6227	EC-16B	663B	7.7531971231884045	79.98635351449272	PS-610323	Rasnayakapura	3.903285063404469
LK-6227035	Wilpatha West	LK-6	LK-62	LK-6227	EC-16B	591A	7.747585247422681	79.88054523711338	PS-620132	Pallama	7.732913291600329
LK-6215095	Attavilluwa	LK-6	LK-62	LK-6215	EC-16A	607A	7.9771888552631545	79.87094298684214	PS-620130	Puttalam	7.112368882131259
LK-2127030	Makkanigama	LK-2	LK-21	LK-2127	EC-04F	648	7.345789589743588	80.70315461538456	PS-210361	Panwila	2.180914374468762
LK-2127250	Malpana	LK-2	LK-21	LK-2127	EC-04F	712	7.308162873015876	80.71954785714286	PS-210359	Manikhinna	2.155174028712439
LK-6215040	Puttalam East	LK-6	LK-62	LK-6215	EC-16A	617B	8.043389899999998	79.84451817777777	PS-620130	Puttalam	1.868954481291074
LK-6215055	Puttalam South	LK-6	LK-62	LK-6215	EC-16A	618	8.023897154929578	79.83338398591549	PS-620130	Puttalam	0.6773796041466784
LK-6215110	Attavilluwa Central	LK-6	LK-62	LK-6215	EC-16A	607B	7.949564119760488	79.88514809580845	PS-620130	Puttalam	10.540782236539533
LK-1324055	Weragala	LK-1	LK-13	LK-1324	EC-03G	738A	6.52706144078947	80.00347753947365	PS-130298	Payagala	3.529614815943591
LK-2127080	Maluwegama	LK-2	LK-21	LK-2127	EC-04F	720	7.3233809569892525	80.74051717204307	PS-210356	Theldeniya	3.0208008874212746
LK-1324110	Yovungama	LK-1	LK-13	LK-1324	EC-03G	744B	6.497000941176466	80.03030299159668	PS-1302102	Beruwala	5.495141816826943
LK-6215020	Nelumwewa	LK-6	LK-62	LK-6215	EC-16A	615C	8.017670505000003	79.91469247999997	PS-620135	Karuwalagaswewa	6.149507807178198
LK-4133120	Thirunelvely South East	LK-4	LK-41	LK-4133	EC-10I	J/112	9.681891851851853	80.03482992592592	PS-410216	Kopai	0.6899433493598023
LK-6215030	Mullipuram	LK-6	LK-62	LK-6215	EC-16A	617A	8.057164101321582	79.80802197356823	PS-620130	Puttalam	4.198926019234032
LK-6215035	Pudukudirippuwa	LK-6	LK-62	LK-6215	EC-16A	617F	8.039142326923075	79.8243895	PS-620130	Puttalam	1.506796411567294
LK-6215100	Palaviya	LK-6	LK-62	LK-6215	EC-16A	607	7.978187427536232	79.83154635507248	PS-620130	Puttalam	5.760991948443097
LK-2127115	Manikhinna	LK-2	LK-21	LK-2127	EC-04F	705	7.3131733673469395	80.70237678571426	PS-210359	Manikhinna	0.4448340232568248
LK-6215105	Pottuvilluwa	LK-6	LK-62	LK-6215	EC-16A	607D	7.952643157894746	79.84700913815786	PS-620130	Puttalam	8.705308255094442
LK-1312120	Amaragedara South	LK-1	LK-13	LK-1312	EC-03D	821C	6.670808025974027	80.19940887445887	PS-1302104	Bulathsinhala	3.3545567036352657
LK-4109045	Manipay North	LK-4	LK-41	LK-4109	EC-10D	J/137	9.730374735294117	79.9986840882353	PS-410210	Manippai	0.40820194912636676
LK-6215080	Thammannagama	LK-6	LK-62	LK-6215	EC-16A	615B	8.002470299999997	79.87905499999998	PS-620130	Puttalam	5.788527144705573
LK-6215015	Sella Kandal	LK-6	LK-62	LK-6215	EC-16A	615	8.067682053811666	79.90782654260084	PS-620135	Karuwalagaswewa	5.468384042159166
LK-6215010	Sirambiadiya	LK-6	LK-62	LK-6215	EC-16A	615D	8.064207569696963	79.8723408	PS-620130	Puttalam	5.658902816760926
LK-6215050	Thiladiya	LK-6	LK-62	LK-6215	EC-16A	618A	8.012485870588236	79.84480390588236	PS-620130	Puttalam	2.2511778709194465
LK-6206045	Bandaranayakapura	LK-6	LK-62	LK-6206	EC-16A	636/5	8.209075301075272	79.88374237634407	PS-620134	Wanathawilluwa	3.6303291975321543
LK-6206040	Mangalapura	LK-6	LK-62	LK-6206	EC-16A	636/6	8.225451719298242	79.87713459649122	PS-620134	Wanathawilluwa	4.632423833270775
LK-1312180	Bogahawatta	LK-1	LK-13	LK-1312	EC-03D	819D	6.60852392982456	80.14502378070176	PS-1302104	Bulathsinhala	5.850337646708225
LK-1312050	Bothale	LK-1	LK-13	LK-1312	EC-03D	822	6.693735000000002	80.16853236144578	PS-1302104	Bulathsinhala	4.908007403970335
LK-6206030	Karathivu North	LK-6	LK-62	LK-6206	EC-16A	635/4	8.225874298850574	79.80982006896551	PS-620137	Kalpitiya	5.0873040075486315
LK-4136060	Small Bazaar	LK-4	LK-41	LK-4136	EC-10J	J/72	9.658017135135134	80.014552	PS-410209	Jaffna	0.4465353688106937
LK-6245100	Bandirippuwa West	LK-6	LK-62	LK-6245	EC-16E	476B	7.330673895348834	79.86005330232557	PS-620245	Wennappuwa	2.1267818526704265
LK-6206070	Karadipuwal	LK-6	LK-62	LK-6206	EC-16A	637/3	8.145207253588518	79.85375336842104	PS-620134	Wanathawilluwa	4.802933643846484
LK-6206065	Wijayapura East	LK-6	LK-62	LK-6206	EC-16A	636/3	8.178224435643564	79.89566704950501	PS-620134	Wanathawilluwa	4.243517633918376
LK-1339290	Ihala Hewessa	LK-1	LK-13	LK-1339	EC-03H	843	6.350941686390533	80.28220208284019	PS-1302108	Thiniyawala	8.37574943138483
LK-4115105	Erlalai South West	LK-4	LK-41	LK-4115	EC-10C	J/202	9.756076125000002	80.03549029166668	PS-410211	Chunnakam	1.3846160407058552
LK-3330100	Waharakgoda South	LK-3	LK-33	LK-3330	EC-09B	331	6.064040781249999	80.72419821874999	PS-330152	Beliatta	2.270950415549061
LK-1312115	Bulathsinhala Central	LK-1	LK-13	LK-1312	EC-03D	821F	6.665055242187499	80.1826422890625	PS-1302104	Bulathsinhala	1.7414636753503123
LK-6206075	Samagipura	LK-6	LK-62	LK-6206	EC-16A	637/2	8.124878711656446	79.85350869938651	PS-620134	Wanathawilluwa	7.057167432083435
LK-6245225	Angampitiya West	LK-6	LK-62	LK-6245	EC-16E	484B	7.285757628205133	79.8558719871795	PS-620246	Dankotuwa	3.364844551111863
LK-6206060	Wijayapura West	LK-6	LK-62	LK-6206	EC-16A	636/4	8.167057769230771	79.87871173504271	PS-620134	Wanathawilluwa	3.2365021469643778
LK-6245250	Bolana	LK-6	LK-62	LK-6245	EC-16E	480A	7.278431829787233	79.86262008510636	PS-620246	Dankotuwa	3.285296002184078
LK-6245230	Aluttota	LK-6	LK-62	LK-6245	EC-16E	481A	7.283740151260505	79.84446800840333	PS-620246	Dankotuwa	4.593756726145634
LK-6245135	Bandirippuwa East	LK-6	LK-62	LK-6245	EC-16E	476A	7.3238755254237295	79.87146644067795	PS-620246	Dankotuwa	2.8917751162676737
LK-4109095	Piranpattai	LK-4	LK-41	LK-4109	EC-10D	J/147	9.76385201612903	79.97769203225805	PS-410102	Ilavalai	1.4742360005421866
LK-6206025	Serakkuliya	LK-6	LK-62	LK-6206	EC-16A	635/3	8.231811410138244	79.80663239631339	PS-620137	Kalpitiya	4.6455756205275245
LK-6206050	Vanathawilluwa North	LK-6	LK-62	LK-6206	EC-16A	636/2	8.193421179775282	79.87290674157308	PS-620134	Wanathawilluwa	1.6969515768114074
LK-1218015	Delathura West	LK-1	LK-12	LK-1218	EC-02A	193	7.094327079812196	79.86488847417837	PS-120353	Pamunugama	1.8100326963819886
LK-6245220	Angampitiya East	LK-6	LK-62	LK-6245	EC-16E	484	7.290789285714284	79.85511876190475	PS-620246	Dankotuwa	3.212022173384468
LK-6245200	Mirissankotuwa South	LK-6	LK-62	LK-6245	EC-16E	487A	7.302512674999998	79.85864642500003	PS-620246	Dankotuwa	2.653214430659082
LK-6206080	Vattakandal	LK-6	LK-62	LK-6206	EC-16A	637	8.107385671974518	79.83863029936302	PS-620130	Puttalam	8.630870687605606
LK-6245175	Boralessa East	LK-6	LK-62	LK-6245	EC-16E	488	7.313248083333334	79.86551837499998	PS-620246	Dankotuwa	2.368920226463725
LK-6245170	Boralessa North	LK-6	LK-62	LK-6245	EC-16E	488B	7.318676157894741	79.86494168421052	PS-620246	Dankotuwa	2.8203218265413668
LK-6245180	Boralessa South	LK-6	LK-62	LK-6245	EC-16E	488C	7.31234575510204	79.85636363265304	PS-620246	Dankotuwa	3.1873757781142134
LK-6245190	Nainamadama East	LK-6	LK-62	LK-6245	EC-16E	485	7.306129523809528	79.85256719047617	PS-620246	Dankotuwa	3.3749262516929974
LK-6245165	Boralessa West	LK-6	LK-62	LK-6245	EC-16E	488A	7.320168560000002	79.85521677999995	PS-620245	Wennappuwa	2.548320567782614
LK-6245140	Dummaladeniya East	LK-6	LK-62	LK-6245	EC-16E	490	7.323513529411763	79.85138811764703	PS-620245	Wennappuwa	2.0158332074346514
LK-6245145	Dummaladeniya South	LK-6	LK-62	LK-6245	EC-16E	490B	7.320855000000003	79.83921204545453	PS-620245	Wennappuwa	2.1293180855662466
LK-6245120	Dummaladeniya West	LK-6	LK-62	LK-6245	EC-16E	489	7.326431523076924	79.8337163692308	PS-620245	Wennappuwa	1.7904093334257147
LK-1212595	Galgamuwa East	LK-1	LK-12	LK-1212	EC-02E	338	7.183540718749997	80.08050968749998	PS-120249	Pallewela	2.207008988515636
LK-3242330	Kotuwegoda South	LK-3	LK-32	LK-3242	EC-08F	416B	5.9435585	80.55351094444444	PS-320101	Matara	2.2793416763139867
LK-6245160	Hanathotupola	LK-6	LK-62	LK-6245	EC-16E	485A	7.314088737704918	79.85079480327867	PS-620245	Wennappuwa	2.9669466781514497
LK-6245115	Kadawatha	LK-6	LK-62	LK-6245	EC-16E	492D	7.333625851063828	79.8327149574468	PS-620245	Wennappuwa	1.3177740972938219
LK-6245080	Meda Wennappuwa	LK-6	LK-62	LK-6245	EC-16E	491B	7.343154757575759	79.84759404545453	PS-620245	Wennappuwa	0.6397863219473638
LK-2127070	Naranpanawa East	LK-2	LK-21	LK-2127	EC-04F	723	7.339037888	80.73113412800002	PS-210361	Panwila	3.2268157807803264
LK-1212385	Kal/Pallewela	LK-1	LK-12	LK-1212	EC-02E	26	7.206010324324325	80.1174301351351	PS-120249	Pallewela	2.67026579369707
LK-6245215	Kammala	LK-6	LK-62	LK-6245	EC-16E	481B	7.296714304687498	79.8426096640625	PS-620246	Dankotuwa	4.429844550317171
LK-6245050	Kolinjadiya East	LK-6	LK-62	LK-6245	EC-16E	493	7.351587399999999	79.84556726153845	PS-620245	Wennappuwa	1.3602397961566493
LK-6245055	Kolinjadiya South	LK-6	LK-62	LK-6245	EC-16E	493C	7.35008235714286	79.832225047619	PS-620245	Wennappuwa	1.664582440373158
LK-6245005	Kolinjadiya West	LK-6	LK-62	LK-6245	EC-16E	493A	7.354493999999999	79.83042342857141	PS-620245	Wennappuwa	2.1601212433499684
LK-6245090	Lunuwila South	LK-6	LK-62	LK-6245	EC-16E	467E	7.344350749999996	79.87147008333332	PS-620245	Wennappuwa	3.1826649907955034
LK-6245040	Lunuwila West	LK-6	LK-62	LK-6245	EC-16E	467F	7.350543406976742	79.85837867441865	PS-620245	Wennappuwa	2.0850559769761947
LK-6245125	Meda Dummaladeniya	LK-6	LK-62	LK-6245	EC-16E	489A	7.326832531250003	79.84160596875	PS-620245	Wennappuwa	1.4311468252465707
LK-6245035	Meda Lunuwila	LK-6	LK-62	LK-6245	EC-16E	467D	7.354127979166665	79.86807685416666	PS-620245	Wennappuwa	3.200911921650938
LK-6245155	Meda Nainamadama	LK-6	LK-62	LK-6245	EC-16E	486A	7.315361750000004	79.84276747222219	PS-620245	Wennappuwa	2.698692614056691
LK-6245210	Rangammulla	LK-6	LK-62	LK-6245	EC-16E	483	7.29689908	79.84985677999997	PS-620246	Dankotuwa	3.632100338398429
LK-6245110	Ulhitiyawa South	LK-6	LK-62	LK-6245	EC-16E	492A	7.334599190476193	79.83851611904761	PS-620245	Wennappuwa	0.747490442628889
LK-1312150	Bulathsinhala East	LK-1	LK-13	LK-1312	EC-03D	824E	6.650984370786517	80.18244765168544	PS-1302104	Bulathsinhala	0.6017767682483434
LK-2127010	Naranpanawa West	LK-2	LK-21	LK-2127	EC-04F	725	7.353449357142858	80.73035499999995	PS-210361	Panwila	2.084287360837981
LK-6245235	Sindathriya	LK-6	LK-62	LK-6245	EC-16E	481	7.276466203883495	79.84671022330096	PS-620246	Dankotuwa	4.76703146291774
LK-6245020	Sirigampala North	LK-6	LK-62	LK-6245	EC-16E	467B	7.363822847826087	79.86293171739126	PS-620245	Wennappuwa	3.474497155002635
LK-6245255	Thambarawila	LK-6	LK-62	LK-6245	EC-16E	480	7.277954865671641	79.86709452238802	PS-620246	Dankotuwa	3.0203178597646074
LK-6245260	Thopputhota	LK-6	LK-62	LK-6245	EC-16E	482B	7.27233053846154	79.86257463461537	PS-620246	Dankotuwa	3.8187602513698393
LK-6245240	Waikkala North	LK-6	LK-62	LK-6245	EC-16E	482	7.278549698924732	79.85552047311829	PS-620246	Dankotuwa	3.8464959359619413
LK-6245245	Waikkala South	LK-6	LK-62	LK-6245	EC-16E	482A	7.279314038461539	79.85825475	PS-620246	Dankotuwa	3.560817885096437
LK-6245150	Wellamankaraya	LK-6	LK-62	LK-6245	EC-16E	486B	7.309396895348841	79.83715927906977	PS-620245	Wennappuwa	3.423561476995948
LK-6245085	Wennappuwa East	LK-6	LK-62	LK-6245	EC-16E	491D	7.3430122916666685	79.85602610416665	PS-620245	Wennappuwa	1.4838654946311955
LK-6245045	Wennappuwa North	LK-6	LK-62	LK-6245	EC-16E	491	7.350242144578315	79.8502408433735	PS-620245	Wennappuwa	1.4248961811332772
LK-2127170	Pallegunnepana South	LK-2	LK-21	LK-2127	EC-04F	665	7.318818323529415	80.65204939705885	PS-210101	Kandy	3.0694071448189524
LK-6245105	Wennappuwa South	LK-6	LK-62	LK-6245	EC-16E	491A	7.33449137704918	79.85145936065571	PS-620245	Wennappuwa	1.0923627584077868
LK-6245075	Wennappuwa West	LK-6	LK-62	LK-6245	EC-16E	491C	7.340259402985078	79.84688319402984	PS-620245	Wennappuwa	0.43238278411878245
LK-4112025	Alaveddy Centre	LK-4	LK-41	LK-4112	EC-10C	216	9.777185343283582	80.01057186567164	PS-410102	Ilavalai	3.0093668264958144
LK-4112215	Palaly North	LK-4	LK-41	LK-4112	EC-10C	254	9.806116797297301	80.09037754054054	PS-410105	Palali	3.34743040952523
LK-4112030	Alaveddy East	LK-4	LK-41	LK-4112	EC-10C	217	9.76953326415094	80.01482758490567	PS-410211	Chunnakam	3.1185194163507695
LK-2127350	Nattarampotha	LK-2	LK-21	LK-2127	EC-04F	684	7.281722515789474	80.67502791578947	PS-210109	Pallekele	0.9023849982450185
LK-4112045	Alaveddy West	LK-4	LK-41	LK-4112	EC-10C	220	9.768429054545454	80.00059876363633	PS-410102	Ilavalai	2.0888241959804694
LK-4112035	Ganeswaram	LK-4	LK-41	LK-4112	EC-10C	218	9.775222745762715	80.01749113559326	PS-410211	Chunnakam	3.564302706144757
LK-4112220	Palaly North West	LK-4	LK-41	LK-4112	EC-10C	255	9.807328966666665	80.08263033333334	PS-410105	Palali	2.7739960836770066
